ステップ,荷重0,変位計1,変位計2,変位計3,変位計4,変位計5,変位計6,変位計7,変位計8,変位計9,変位計10,変位計11,変位計12,変位計13,荷重14,日時,分秒,,,γ1-2,PS1C1,,,AS1C1,,変位計1
1264,15.4,124.16,2.36,0.01,0,4.01,0,0,1.76,0,0,0,116,14.5,0,1817,5906,,0.050123457,0.050226804,15.4,,,,,-60.03,31.35,124.16
1265,16.6,123.44,2.25,0.02,-0.03,3.97,0,0,1.75,0,0,0,115.5,14.5,0,1817,5907,,0.049876543,0.049975258,16.6,,,,,-60.75,30.63,123.44
1266,15.8,122.65,2.27,0.02,-0.02,3.93,0,0,1.73,0,0,0,114.5,14.5,0,1817,5908,,0.049382716,0.049641237,15.8,,,,,-61.54,29.84,122.65
1267,14.4,121.89,2.27,0.02,-0.02,3.89,0,0,1.72,0,0,0,114.5,15,0,1817,5909,,0.049135802,0.049327835,14.4,,,,,-62.3,29.08,121.89
1268,13,121.1,2.27,0.02,-0.02,3.85,0,0,1.7,0,0,0,113,14.5,0,1817,5911,,0.048641975,0.049002062,13,,,,,-63.09,28.29,121.1
1269,12.6,120.27,2.24,0.01,-0.02,3.83,0,0,1.68,0,0,0,112.5,14,0,1817,5912,,0.048641975,0.048672165,12.6,,,,,-63.92,27.46,120.27
1270,12.6,119.55,2.14,0.01,-0.02,3.78,0,0,1.67,0,0,0,111.5,15,0,1817,5913,,0.047654321,0.048416495,12.6,,,,,-64.64,26.74,119.55
1271,11.4,118.78,2.13,0.01,-0.01,3.75,0,0,1.66,0,0,0,111,14,0,1817,5914,,0.047901235,0.048103093,11.4,,,,,-65.41,25.97,118.78
1272,11.6,117.98,2.14,0.01,-0.01,3.72,0,0,1.65,0,0,0,110,14,0,1817,5915,,0.047407407,0.047769072,11.6,,,,,-66.21,25.17,117.98
1273,9.2,117.22,2.16,0,-0.01,3.66,0,0,1.63,0,0,0,109.5,14.5,0,1817,5917,,0.04691358,0.047447423,9.2,,,,,-66.97,24.41,117.22
1274,8.8,116.35,2.05,0,-0.01,3.64,0,0,1.62,0,0,0,108.5,14.5,0,1817,5918,,0.046419753,0.047134021,8.8,,,,,-67.84,23.54,116.35
1275,10.2,115.57,2.05,0,0,3.62,0,0,1.6,0,0,0,107.5,13.5,0,1817,5919,,0.046419753,0.046812371,10.2,,,,,-68.62,22.76,115.57
1276,10,114.79,2.03,0.01,-0.01,3.58,0,0,1.59,0,0,0,107.5,14,0,1817,5921,,0.04617284,0.046498969,10,,,,,-69.4,21.98,114.79
1277,7.2,114,2.03,0.01,-0.03,3.54,0,0,1.57,0,0,0,106.5,13.5,0,1817,5922,,0.045925926,0.046173196,7.2,,,,,-70.19,21.19,114
1278,7.8,113.14,1.94,0.01,-0.02,3.5,0,0,1.57,0,0,0,105,13.5,0,1817,5923,,0.045185185,0.04585567,7.8,,,,,-71.05,20.33,113.14
1279,7.2,112.35,1.94,0.01,-0.01,3.46,0,0,1.56,0,0,0,105,13,0,1817,5925,,0.045432099,0.045529897,7.2,,,,,-71.84,19.54,112.35
1280,4.2,111.67,1.94,0,-0.02,3.42,0,0,1.54,0,0,0,103.5,13,0,1817,5926,,0.044691358,0.045249485,4.2,,,,,-72.52,18.86,111.67
1281,6,110.88,1.9,0.01,-0.04,3.39,0,0,1.53,0,0,0,103.5,13,0,1817,5927,,0.044691358,0.044940206,6,,,,,-73.31,18.07,110.88
1282,6,110.11,1.83,0.01,-0.03,3.34,0,0,1.52,0,0,0,103,13.5,0,1817,5928,,0.044197531,0.044651546,6,,,,,-74.08,17.3,110.11
1283,4,109.32,1.82,0,-0.02,3.29,0,0,1.51,0,0,0,101.5,13,0,1817,5930,,0.043703704,0.044329897,4,,,,,-74.87,16.51,109.32
1284,3.6,108.54,1.82,0,-0.01,3.26,0,0,1.49,0,0,0,101,12.5,0,1817,5931,,0.043703704,0.044008247,3.6,,,,,-75.65,15.73,108.54
1285,3.8,107.67,1.72,0,-0.01,3.23,0,0,1.47,0,0,0,100,13,0,1817,5932,,0.042962963,0.043690722,3.8,,,,,-76.52,14.86,107.67
1286,3.4,106.78,1.71,0.01,-0.03,3.2,0,0,1.47,0,0,0,99.5,12.5,0,1817,5934,,0.042962963,0.043327835,3.4,,,,,-77.41,13.97,106.78
1287,2.4,105.71,1.72,0,-0.02,3.11,0,0,1.43,0,0,0,97.5,13,0,1817,5936,,0.041728395,0.042882474,2.4,,,,,-78.48,12.9,105.71
1288,3.4,104.73,1.6,0.01,-0.03,3.07,0,0,1.44,0,0,0,97,13,0,1817,5937,,0.041481481,0.042527835,3.4,,,,,-79.46,11.92,104.73
1289,2.2,103.94,1.62,0.01,-0.02,3.04,0,0,1.42,0,0,0,96.5,12,0,1817,5938,,0.041728395,0.042193814,2.2,,,,,-80.25,11.13,103.94
1290,1.8,103.16,1.6,0.01,-0.03,3.01,0,0,1.4,0,0,0,96,12,0,1817,5939,,0.041481481,0.041880412,1.8,,,,,-81.03,10.35,103.16
1291,0.2,102.36,1.51,0.01,-0.02,2.97,0,0,1.38,0,0,0,95,12,0,1817,5941,,0.040987654,0.041587629,0.2,,,,,-81.83,9.55,102.36
1292,0.8,101.68,1.52,0.01,-0.02,2.95,0,0,1.38,0,0,0,94.5,12,0,1817,5942,,0.040740741,0.041303093,0.8,,,,,-82.51,8.87,101.68
